[2023-11-29 14:48:30,172] [INFO    ] [train] Using AAI executable file: ../../env/env3.1.3/AAI.x86_64
[2023-11-29 14:48:30,674] [INFO    ] [train] Creating DreamerV3 and AAI Environment
[2023-11-29 14:48:30,677] [INFO    ] [train] Loading checkpoint from logdir/retry-a5-bc_opc_opt-all/checkpoint.ckpt
[2023-11-29 14:48:33,432] [INFO    ] [utils] Initializing AAI environment for task -1: ../../configs/tests_agents/basic_controls/tutorial_5_multi-2Y2-left_timelimit.yml
[2023-11-29 14:48:33,432] [INFO    ] [utils] Using port 5121
[2023-11-29 14:48:36,122] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-29 14:48:37,090] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-29 14:48:37,139] [INFO    ] [train] Using observation space {'extra': Space(dtype=float64, shape=(7,), low=-inf, high=inf), 'image': Space(dtype=uint8, shape=(64, 64, 3), low=0, high=255), 'raycast': Space(dtype=float64, shape=(70,), low=-inf, high=inf), 'reward': Space(dtype=float32, shape=(), low=-inf, high=inf), 'is_first': Space(dtype=bool, shape=(), low=False, high=True), 'is_last': Space(dtype=bool, shape=(), low=False, high=True), 'is_terminal': Space(dtype=bool, shape=(), low=False, high=True)}
[2023-11-29 14:48:37,140] [INFO    ] [train] Using action space {'action': Space(dtype=int32, shape=(), low=0, high=9), 'reset': Space(dtype=bool, shape=(), low=False, high=True)}
[2023-11-29 14:48:37,403] [INFO    ] [xla_bridge] Unable to initialize backend 'rocm': NOT_FOUND: Could not find registered platform with name: "rocm". Available platform names are: Interpreter CUDA
[2023-11-29 14:48:37,404] [INFO    ] [xla_bridge] Unable to initialize backend 'tpu': module 'jaxlib.xla_extension' has no attribute 'get_tpu_client'
[2023-11-29 14:48:51,788] [INFO    ] [train] Starting evaluation
[2023-11-29 14:49:54,607] [INFO    ] [utils] Initializing AAI environment for task 0: ../../configs/tests_agents/basic_controls/OP-Controls-Basic-LavaMedium-Single-0.5-NA-0-Lava.yml
[2023-11-29 14:49:54,608] [INFO    ] [utils] Using port 5121
[2023-11-29 14:49:57,203] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-29 14:49:58,268] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-29 14:50:52,169] [INFO    ] [utils] Initializing AAI environment for task 1: ../../configs/tests_agents/basic_controls/OP-Controls-Basic-LavaMedium-Single-1-NA-0-Lava.yml
[2023-11-29 14:50:52,170] [INFO    ] [utils] Using port 5121
[2023-11-29 14:50:54,779] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-29 14:50:55,893] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-29 14:51:49,555] [INFO    ] [utils] Initializing AAI environment for task 2: ../../configs/tests_agents/basic_controls/OP-Controls-Basic-LavaMedium-Single-2-NA-0-Lava.yml
[2023-11-29 14:51:49,556] [INFO    ] [utils] Using port 5121
[2023-11-29 14:51:52,160] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-29 14:51:53,156] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-29 14:52:46,537] [INFO    ] [utils] Initializing AAI environment for task 3: ../../configs/tests_agents/basic_controls/OP-Controls-Basic-LavaMedium-Single-4-NA-0-Lava.yml
