episode, step, reward, done, health, vx, vy, vz, px, py, pz
2048, 1396064, 0.0, False, 99.92, 0.0, -0.1899216, 0.0, 20.0, 12.506202, 2.0
2048, 1396065, -0.0023999998811632395, False, 99.67999, 0.0, -0.7239932, 0.0, 20.0, 12.473212, 2.0
2048, 1396066, -0.0023999998811632395, False, 99.43999, 0.0, -1.208417, 0.0, 20.0, 12.410187, 2.0
2048, 1396067, -0.0023999998811632395, False, 99.19998, 0.0, -1.6478084, 0.0, 20.0, 12.319916, 2.0
2048, 1396068, -0.0023999998811632395, False, 98.95998, 0.0, -2.0463536, 0.0, 20.0, 12.204933, 2.0
2048, 1396069, -0.0023999998811632395, False, 98.71997, 0.0, -2.4078496, 0.0, 20.0, 12.067535, 2.0
2048, 1396070, -0.0023999998811632395, False, 98.479965, 0.0, -2.7357404, 0.0, 20.0, 11.909806, 2.0
2048, 1396071, -0.0023999998811632395, False, 98.23996, 0.0, -3.0331504, 0.0, 20.0, 11.733636, 2.0
2048, 1396072, -0.0023999998811632395, False, 97.999954, 0.0, -3.302913, 0.0, 20.0, 11.54074, 2.0
2048, 1396073, -0.0023999998811632395, False, 97.75995, 0.0, -3.5475981, 0.0, 20.0, 11.332672, 2.0
2048, 1396074, -0.0023999998811632395, False, 97.51994, 0.0, -3.7695372, 0.0, 20.0, 11.110842, 2.0
2048, 1396075, -0.0023999998811632395, False, 97.27994, -0.00010414963, 0.00022125244, 0.00041233975, 19.999947, 10.986476, 2.0076437
2048, 1396076, -0.0023999998811632395, False, 97.03993, -0.1559574, 0.42964718, -1.8607723, 19.97154, 11.01052, 1.9446135
2048, 1396077, -0.0023999998811632395, False, 96.79993, -0.1582197, -0.16201995, 1.110888, 19.968523, 11.012375, 1.9550354
2048, 1396078, -0.0023999998811632395, False, 96.55992, -0.14351165, -0.6986852, 3.819682, 20.032053, 10.980955, 2.1196027
2048, 1396079, -0.0023999998811632395, False, 96.319916, -0.13017082, -1.1854616, 6.2766647, 20.158304, 10.919352, 2.4230084
2048, 1396080, -0.0023999998811632395, False, 96.07991, 0.47767746, -1.626987, 5.674335, 20.295197, 10.830372, 2.7484744
2048, 1396081, -0.0023999998811632395, False, 95.839905, 0.4238801, -1.7050709, 6.9487667, 20.43638, 10.723237, 3.0963264
2048, 1396082, -0.0023999998811632395, False, 95.5999, -0.4583063, -2.071692, 9.105324, 20.617985, 10.606689, 3.5671556
2048, 1396083, -0.0023999998811632395, False, 95.35989, 0.6438241, -2.4308326, 11.061317, 20.846495, 10.467867, 4.1503587
2048, 1396084, -0.0023999998811632395, False, 95.11989, 0.58397317, -2.756587, 12.845113, 21.10831, 10.3088455, 4.83896
2048, 1396085, -0.0023999998811632395, False, 94.87988, 0.5296862, -3.0520592, 12.558061, 21.380169, 10.131503, 5.5693665
2048, 1396086, -0.0023999998811632395, False, 94.63988, 1.6602759, -3.120281, 11.214944, 21.626331, 9.941538, 6.2306747
2048, 1396087, -0.0023999998811632395, False, 94.39987, 2.7323213, -3.0444717, 12.6588545, 21.867573, 9.764152, 6.933839
2048, 1396088, -0.0023999998811632395, False, 94.15987, 2.4783225, -3.3131816, 14.294142, 22.106705, 9.570619, 7.7389045
2048, 1396089, -0.0023999998811632395, False, 93.91986, 0.6864121, -3.5569122, 15.9335165, 22.3439, 9.361973, 8.6365795
2048, 1396090, -0.0023999998811632395, False, 93.679855, 0.62260294, -3.7779856, 15.359363, 22.57967, 9.139619, 9.560104
2048, 1396091, -0.0023999998811632395, False, 93.43985, -0.89461493, -3.9785078, 13.914256, 22.793522, 8.904832, 10.397778
2048, 1396092, -0.0023999998811632395, False, 93.199844, -0.80273676, -3.709814, 15.292612, 23.020687, 8.682283, 11.258642
2048, 1396093, -0.0023999998811632395, False, 92.95984, -2.3680015, -3.9166734, 16.523125, 23.28119, 8.45133, 12.197816
2048, 1396094, -0.0023999998811632395, False, 92.71983, -2.1478705, -4.1043034, 17.799187, 23.583746, 8.208744, 13.204798
2048, 1396095, -0.0023999998811632395, False, 92.47983, -1.9482036, -4.274491, 18.956627, 23.926802, 7.955605, 14.2723055
2048, 1396096, -0.0023999998811632395, False, 92.23982, -1.767097, -4.4288573, 17.194403, 24.260347, 7.692894, 15.290843
2048, 1396097, -0.0023999998811632395, False, 91.99982, -1.588625, -4.2014103, 17.385721, 24.585455, 7.4311523, 16.264246
2048, 1396098, -0.0023999998811632395, False, 91.75981, 0.41974592, -4.3389616, 18.630749, 24.94579, 7.174016, 17.298117
2048, 1396099, -0.0023999998811632395, False, 91.519806, 2.3390105, -4.4873347, 19.570671, 25.324602, 6.9076796, 18.396252
2048, 1396100, -0.0023999998811632395, False, 91.2798, 1.5389779, -3.2569132, 12.874774, 25.615488, 6.6853075, 19.250011
2048, 1396101, -0.0023999998811632395, False, 91.039795, -0.019786835, -3.4054334, 14.5325775, 25.876717, 6.486042, 20.048899
2048, 1396102, -0.0023999998811632395, False, 90.79979, 0.31115782, -0.028985083, 7.8041806, 26.013645, 6.485966, 20.582638
2048, 1396103, -0.0023999998811632395, False, 90.559784, 0.7676706, -0.00321725, 3.866464, 26.097473, 6.4840183, 20.883911
2048, 1396104, -0.0023999998811632395, False, 90.31978, 1.1777204, -0.0001565069, 5.895325, 26.169151, 6.484, 21.195858
2048, 1396105, -0.0023999998811632395, False, 90.07977, 1.0927967, -0.000102669, 3.509272, 26.220661, 6.483998, 21.453735
2048, 1396106, -0.0023999998811632395, False, 89.83977, 0.8426013, -7.343292e-05, 1.9569464, 26.251194, 6.483996, 21.606617
2048, 1396107, -0.0023999998811632395, False, 89.59976, 0.51739454, -4.61936e-07, -1.0561993, 26.291574, 6.4840035, 21.60933
2048, 1396108, -0.0023999998811632395, False, 89.35976, 0.4122672, -0.00028905272, -3.444644, 26.366184, 6.4840045, 21.46534
2048, 1396109, -0.0023999998811632395, False, 89.11975, -0.14147782, -0.00023853779, -5.619658, 26.480536, 6.4840016, 21.193342
2048, 1396110, -0.0023999998811632395, False, 88.879745, -0.44228458, -0.00017854571, -3.3886309, 26.574547, 6.4839997, 20.967012
2048, 1396111, -0.0023999998811632395, False, 88.63974, -0.8548753, -0.00014522672, -5.493463, 26.701721, 6.483997, 20.704567
2048, 1396112, -0.0023999998811632395, False, 88.399734, -0.973133, -8.559227e-05, -1.7650208, 26.770483, 6.4839954, 20.529093
2048, 1396113, -0.0023999998811632395, False, 88.15973, -0.59027344, -6.0260296e-05, -0.8477528, 26.788612, 6.4839945, 20.451351
2048, 1396114, -0.0023999998811632395, False, 87.91972, -0.25046504, -4.7832727e-05, -0.29021457, 26.79653, 6.4839945, 20.417461
2048, 1396115, -0.0023999998811632395, False, 87.67972, -0.37905836, -0.00010326505, -2.7191615, 26.885271, 6.483994, 20.341043
2048, 1396116, -0.0023999998811632395, False, 87.43971, -0.7353337, -9.3623996e-05, -4.8954034, 27.09579, 6.483993, 20.199234
2048, 1396117, -0.0023999998811632395, False, 87.19971, -1.0762942, 0.48465997, -6.4415317, 27.417503, 6.4937534, 20.01808
2048, 1396118, -0.0023999998811632395, False, 86.9597, -1.5421169, 0.782878, -7.879695, 27.826904, 6.5387053, 19.832829
2048, 1396119, -0.0023999998811632395, False, 86.719696, -1.4621207, 0.48669136, -4.7502017, 28.152296, 6.5733604, 19.694115
2048, 1396120, -0.0023999998811632395, False, 86.47969, -1.8357612, 0.45798057, -6.5782175, 28.507412, 6.601695, 19.580753
2048, 1396121, -0.0023999998811632395, False, 86.239685, -1.5460358, 0.28179637, -3.896871, 28.795784, 6.621843, 19.500154
2048, 1396122, -0.0023999998811632395, False, 85.99968, -1.8844076, 0.15370144, -5.9008436, 29.12392, 6.6338353, 19.452148
2048, 1396123, -0.0023999998811632395, False, 85.759674, -2.420657, -0.021273345, -7.722475, 29.571798, 6.63626, 19.442432
2048, 1396124, -0.0023999998811632395, False, 85.51967, -2.0141635, -0.012634307, -4.643983, 29.930552, 6.6353555, 19.446047
2048, 1396125, -0.0023999998811632395, False, 85.27966, -2.4664521, -0.29742062, -6.6507044, 30.312654, 6.6233635, 19.494013
2048, 1396126, -0.0023999998811632395, False, 85.03966, -3.0704608, -0.622386, -8.4614725, 30.79978, 6.592699, 19.616684
2048, 1396127, -0.0023999998811632395, False, 84.79965, -1.946616, -0.3931772, -5.3534603, 31.185957, 6.564923, 19.727736
2048, 1396128, -0.0023999998811632395, False, 84.55965, -1.7943571, -0.7524764, -7.590374, 31.583965, 6.52682, 19.880203
