episode, step, reward, cumulative reward, done, health, vx, vy, vz, px, py, pz
266, 1, 0.0, 0.0, False, 99.96, 0.0, -0.1899216, 0.0, 20.0, 0.50620157, 1.0
266, 2, -0.0011999999405816197, -0.0011999999405816197, False, 99.84, 0.0, -0.06980896, 1.5125134, 20.0, 0.49034908, 1.0471781
266, 3, -0.0011999999405816197, -0.0023999998811632395, False, 99.71999, -0.30294606, -0.0005579144, 3.8015518, 20.002573, 0.4900028, 1.2303432
266, 4, -0.0011999999405816197, -0.0035999998217448592, False, 99.59999, -0.77833986, -4.7683716e-06, 5.877157, 20.0218, 0.49000004, 1.5441041
266, 5, -0.0011999999405816197, -0.004799999762326479, False, 99.47999, -1.388365, 0.0, 7.707471, 20.072483, 0.49000004, 1.9738091
266, 6, -0.0011999999405816197, -0.005999999702908099, False, 99.359985, -1.6719276, 0.0, 3.7076592, 20.093493, 0.49000004, 2.289624
266, 7, -0.0011999999405816197, -0.0071999996434897184, False, 99.23998, -1.2046483, 0.0, 2.0637832, 20.092667, 0.49000004, 2.4634771
266, 8, -0.0011999999405816197, -0.008399999584071338, False, 99.11998, -1.3515934, 0.0, 4.2459154, 20.14836, 0.49000004, 2.6818812
266, 9, -0.0011999999405816197, -0.009599999524652958, False, 98.99998, -1.1557391, 0.0, 6.339915, 20.288818, 0.49000004, 2.9994252
266, 10, -0.0011999999405816197, -0.010799999465234578, False, 98.879974, -0.2347672, 0.0, 8.302072, 20.504246, 0.49000004, 3.407738
266, 11, -0.0011999999405816197, -0.011999999405816197, False, 98.75997, -0.20540905, 0.0, 10.011419, 20.776703, 0.49000004, 3.9054253
266, 12, -0.0011999999405816197, -0.013199999346397817, False, 98.63997, -1.2895341, 0.0, 11.487016, 21.10085, 0.49000004, 4.484197
266, 13, -0.0011999999405816197, -0.014399999286979437, False, 98.519966, -1.1382093, 0.0, 12.901704, 21.481972, 0.49000004, 5.1299286
266, 14, -0.0011999999405816197, -0.015599999227561057, False, 98.39996, -1.0072393, 0.0, 14.18434, 21.916517, 0.49000004, 5.835162
266, 15, -0.0011999999405816197, -0.016799999168142676, False, 98.27996, -2.3934216, 0.0, 15.177398, 22.401365, 0.49000004, 6.59291
