episode, step, reward, cumulative reward, done, health, vx, vy, vz, px, py, pz
71, 1, 0.0, 0.0, False, 99.96, 0.0, -0.1899216, 0.0, 20.0, 0.50620157, 1.0
71, 2, -0.0011999999405816197, -0.0011999999405816197, False, 99.84, 0.0, -0.06980899, 0.0, 20.0, 0.49034908, 1.0
71, 3, -0.0011999999405816197, -0.0023999998811632395, False, 99.71999, 0.16204183, -0.0005579144, -2.4369593, 20.007767, 0.4900028, 0.90217495
71, 4, -0.0011999999405816197, -0.0035999998217448592, False, 99.59999, 0.52760535, -4.7683716e-06, -4.6587515, 20.013744, 0.49000004, 0.6648789
71, 5, -0.0011999999405816197, -0.004799999762326479, False, 99.47999, 0.0, 0.0, 0.0, 20.00859, 0.4900001, 0.48718995
71, 6, -0.0011999999405816197, -0.005999999702908099, False, 99.359985, 0.0, 0.0, 0.0, 20.00849, 0.4900001, 0.49989778
71, 7, -0.0011999999405816197, -0.0071999996434897184, False, 99.23998, -6.8064406e-07, -9.685755e-07, -3.0304318e-07, 20.008404, 0.49000007, 0.49999943
71, 8, -0.0011999999405816197, -0.008399999584071338, False, 99.11998, 0.0, 0.0, 0.0, 20.008274, 0.4900001, 0.50000024
71, 9, -0.0011999999405816197, -0.009599999524652958, False, 98.99998, -5.786533e-07, -9.23872e-07, -4.2041773e-07, 20.008102, 0.49000007, 0.50000024
71, 10, -0.0011999999405816197, -0.010799999465234578, False, 98.879974, -0.16571963, 0.0, 2.4744315, 20.069057, 0.49000007, 0.57962805
71, 11, -0.0011999999405816197, -0.011999999405816197, False, 98.75997, -0.534328, 0.0, 4.6925273, 20.224669, 0.49000007, 0.7616862
71, 12, -0.0011999999405816197, -0.013199999346397817, False, 98.63997, -1.0623162, 0.0, 6.660779, 20.477728, 0.49000007, 1.0249313
71, 13, -0.0011999999405816197, -0.014399999286979437, False, 98.519966, -1.7110639, 0.0, 8.389088, 20.829409, 0.49000007, 1.3489349
71, 14, -0.0011999999405816197, -0.015599999227561057, False, 98.39996, -1.4982796, 0.0, 10.094677, 21.278063, 0.49000007, 1.7164874
71, 15, -0.0011999999405816197, -0.016799999168142676, False, 98.27996, -1.3183713, 0.0, 11.639811, 21.815422, 0.49000007, 2.1220772
71, 16, -0.0011999999405816197, -0.017999999108724296, False, 98.15996, 0.106604576, 0.0, 13.098116, 22.431492, 0.49000007, 2.564918
71, 17, -0.0011999999405816197, -0.019199999049305916, False, 98.039955, 1.4960985, 0.0, 14.280455, 23.110468, 0.49000007, 3.054209
71, 18, -0.0011999999405816197, -0.020399998989887536, False, 97.91995, 1.3267884, 0.0, 15.435346, 23.837385, 0.49000007, 3.5971828
71, 19, -0.0011999999405816197, -0.021599998930469155, False, 97.79995, -0.45189142, 0.0, 16.522861, 24.608057, 0.49000007, 4.188502
71, 20, -0.0011999999405816197, -0.022799998871050775, False, 97.67995, -0.401824, 0.0, 17.46801, 25.42627, 0.49000007, 4.813968
71, 21, -0.0011999999405816197, -0.023999998811632395, False, 97.559944, -1.2312918, 2.6696744, 15.820661, 26.213589, 0.62108696, 5.370076
