episode, step, reward, cumulative reward, done, health, vx, vy, vz, px, py, pz
73, 1, 0.0, 0.0, False, 99.96, 0.0, -0.1899216, 0.0, 20.0, 0.50620157, 1.0
73, 2, -0.0011999999405816197, -0.0011999999405816197, False, 99.84, 0.0, -0.06980899, 0.0, 20.0, 0.49034908, 1.0
73, 3, -0.0011999999405816197, -0.0023999998811632395, False, 99.71999, -0.16204178, -0.0005579144, 2.4369593, 20.0025, 0.4900028, 1.098101
73, 4, -0.0011999999405816197, -0.0035999998217448592, False, 99.59999, -0.22392346, -4.7683716e-06, 1.295811, 20.006308, 0.49000004, 1.1974049
73, 5, -0.0011999999405816197, -0.004799999762326479, False, 99.47999, -0.041668534, 0.0, -1.5110373, 19.98835, 0.49000004, 1.1609416
73, 6, -0.0011999999405816197, -0.005999999702908099, False, 99.359985, -0.021716923, 0.0, 1.3238109, 19.995707, 0.49000004, 1.1885802
73, 7, -0.0011999999405816197, -0.0071999996434897184, False, 99.23998, -0.30641174, 0.0, 3.6669374, 20.051071, 0.49000004, 1.3542814
73, 8, -0.0011999999405816197, -0.008399999584071338, False, 99.11998, -0.25994325, 0.0, 5.807584, 20.160732, 0.49000004, 1.6410435
73, 9, -0.0011999999405816197, -0.009599999524652958, False, 98.99998, -0.22475433, 0.0, 7.7489195, 20.32146, 0.49000004, 2.0368388
73, 10, -0.0011999999405816197, -0.010799999465234578, False, 98.879974, -1.090796, 0.0, 9.444452, 20.530653, 0.49000004, 2.5304897
73, 11, -0.0011999999405816197, -0.011999999405816197, False, 98.75997, -0.9580345, 0.0, 11.049013, 20.794434, 0.49000004, 3.1074464
73, 12, -0.0011999999405816197, -0.013199999346397817, False, 98.63997, -0.8447809, 0.0, 12.503805, 21.109526, 0.49000004, 3.7589507
73, 13, -0.0011999999405816197, -0.014399999286979437, False, 98.519966, -0.74703693, 0.0, 13.82303, 21.470856, 0.49000004, 4.47822
73, 14, -0.0011999999405816197, -0.015599999227561057, False, 98.39996, -0.66201067, 0.0, 15.019426, 21.873909, 0.49000004, 5.2590647
73, 15, -0.0011999999405816197, -0.016799999168142676, False, 98.27996, -0.5876279, 0.0, 16.104486, 22.314646, 0.49000004, 6.0958424
73, 16, -0.0011999999405816197, -0.017999999108724296, False, 98.15996, -2.206563, 0.0, 16.94784, 22.791706, 0.49000004, 6.982029
73, 17, -0.0011999999405816197, -0.019199999049305916, False, 98.039955, -1.9632215, 0.0, 17.855598, 23.311861, 0.49000004, 7.906409
73, 18, -0.0011999999405816197, -0.020399998989887536, False, 97.91995, -1.748208, 0.0, 18.67836, 23.87289, 0.49000004, 8.864164
73, 19, -0.0011999999405816197, -0.021599998930469155, False, 97.79995, -1.5578594, 0.0, 19.424204, 24.470732, 0.49000004, 9.852347
73, 20, -0.0011999999405816197, -0.022799998871050775, False, 97.67995, -1.3890743, 0.0, 20.10041, 25.101755, 0.49000004, 10.8682575
73, 21, -0.0011999999405816197, -0.023999998811632395, False, 97.559944, -1.2392178, 0.0, 20.71354, 25.762697, 0.49000004, 11.909427
73, 22, -0.0011999999405816197, -0.025199998752214015, False, 97.43994, -1.1060171, 0.0, 21.269508, 26.450634, 0.49000004, 12.973599
73, 23, -0.0011999999405816197, -0.026399998692795634, False, 97.31994, -0.9875126, 0.0, 21.773674, 27.16293, 0.49000004, 14.058718
73, 24, -0.0011999999405816197, -0.027599998633377254, False, 97.199936, -0.881999, 0.0, 22.230886, 27.897215, 0.49000004, 15.162903
73, 25, -0.0011999999405816197, -0.028799998573958874, False, 97.07993, 1.4841156, 0.0, 22.611364, 28.649162, 0.49000004, 16.285952
73, 26, -0.0011999999405816197, -0.029999998514540493, False, 96.95993, 1.3262596, 0.0, 22.991018, 29.40676, 0.49000004, 17.43284
73, 27, -0.0011999999405816197, -0.031199998455122113, False, 96.83993, 1.1854563, 0.0, 23.335243, 30.167425, 0.49000004, 18.602604
73, 28, -0.0011999999405816197, -0.03239999839570373, False, 96.719925, 1.0598097, 0.0, 23.64737, 30.930986, 0.49000004, 19.793049
73, 29, -0.0011999999405816197, -0.03359999833628535, False, 96.59992, -0.91956186, 0.0, 15.324801, 31.508162, 0.49000004, 20.696728
73, 30, -0.0011999999405816197, -0.03479999827686697, False, 96.47992, 0.8011975, 0.0, 16.384819, 32.030296, 0.49000004, 21.506662
73, 31, -0.0011999999405816197, -0.03599999821744859, False, 96.35992, 2.4221492, 0.0, 17.180986, 32.577385, 0.49000004, 22.370628
73, 32, -0.0011999999405816197, -0.03719999815803021, False, 96.239914, 3.9331703, 0.0, 17.750544, 33.131683, 0.49000004, 23.291412
73, 33, -0.0011999999405816197, -0.03839999809861183, False, 96.11991, 5.3275485, 0.0, 18.127174, 33.67656, 0.49000004, 24.269741
73, 34, -0.0011999999405816197, -0.03959999803919345, False, 95.99991, 6.6016183, 0.0, 18.341387, 34.19654, 0.49000004, 25.304438
73, 35, -0.0011999999405816197, -0.04079999797977507, False, 95.879906, 7.7543693, 0.0, 18.420732, 34.67735, 0.49000004, 26.392597
73, 36, -0.0011999999405816197, -0.04199999792035669, False, 95.7599, 8.787064, 0.0, 18.38994, 35.105988, 0.49000004, 27.52974
73, 37, -0.0011999999405816197, -0.04319999786093831, False, 95.6399, 9.702848, 0.0, 18.271069, 35.47078, 0.49000004, 28.709974
73, 38, -0.0011999999405816197, -0.04439999780151993, False, 95.5199, 10.506393, 0.0, 18.083607, 35.761456, 0.49000004, 29.926163
73, 39, -0.0011999999405816197, -0.04559999774210155, False, 95.399895, 5.536551, 0.0, 12.344651, 35.960644, 0.49000004, 30.850878
73, 40, -0.0011999999405816197, -0.04679999768268317, False, 95.27989, 2.6942587, 0.0, 8.215835, 36.088566, 0.49000004, 31.444746
73, 41, -0.0011999999405816197, -0.04799999762326479, False, 95.15989, 1.1407967, 0.0, 5.2960324, 36.169365, 0.49000004, 31.819853
73, 42, -0.0011999999405816197, -0.04919999756384641, False, 95.03989, 0.31420994, 0.0, 7.359302, 36.23398, 0.49000004, 32.21814
73, 43, -0.0011999999405816197, -0.05039999750442803, False, 94.91988, 0.27390057, 0.0, 9.156392, 36.30484, 0.49000004, 32.72775
73, 44, -0.0011999999405816197, -0.05159999744500965, False, 94.79988, 0.24032533, 0.0, 10.786334, 36.384136, 0.49000004, 33.338093
73, 45, -0.0011999999405816197, -0.05279999738559127, False, 94.67988, 0.86560553, 0.0, 6.7792783, 36.44517, 0.49000004, 33.816116
73, 46, -0.0011999999405816197, -0.05399999732617289, False, 94.559875, 0.9689684, 0.0, 4.10658, 36.483253, 0.49000004, 34.11436
73, 47, -0.0011999999405816197, -0.05519999726675451, False, 94.43987, 0.71452504, 0.0, 0.6355105, 36.520863, 0.49000004, 34.224266
73, 48, -0.0011999999405816197, -0.05639999720733613, False, 94.31987, 0.4804942, 0.0, -1.9759291, 36.55976, 0.49000004, 34.15933
73, 49, -0.0011999999405816197, -0.05759999714791775, False, 94.19987, 0.74362063, 0.0, -4.2180166, 36.60439, 0.49000004, 33.95136
73, 50, -0.0011999999405816197, -0.05879999708849937, False, 94.079865, 0.6350352, 0.0, -6.3093414, 36.64452, 0.49000004, 33.613705
73, 51, -0.0011999999405816197, -0.05999999702908099, False, 93.95986, 1.3072239, 0.0, -8.109556, 36.676537, 0.49000004, 33.158573
73, 52, -0.0011999999405816197, -0.06119999696966261, False, 93.83986, 2.0670404, 0.0, -9.673284, 36.687096, 0.49000004, 32.597946
73, 53, -0.0011999999405816197, -0.062399996910244226, False, 93.71986, 2.8855968, 0.0, -11.015737, 36.66187, 0.49000004, 31.944414
73, 54, -0.0011999999405816197, -0.06359999685082585, False, 93.59985, 3.7375915, 0.0, -12.153312, 36.58834, 0.49000004, 31.21113
73, 55, -0.0011999999405816197, -0.06479999679140747, False, 93.47985, 1.9738629, 0.0, -13.794747, 36.460632, 0.49000004, 30.409536
73, 56, -0.0011999999405816197, -0.06599999673198909, False, 93.35985, 0.2712989, 0.0, -15.104249, 36.296368, 0.49000004, 29.541628
73, 57, -0.0011999999405816197, -0.0671999966725707, False, 93.239845, -1.3528287, 0.0, -16.12523, 36.11622, 0.49000004, 28.608973
73, 58, -0.0011999999405816197, -0.06839999661315233, False, 93.11984, -2.885065, 0.0, -16.89616, 35.938923, 0.49000004, 27.614874
73, 59, -0.0011999999405816197, -0.06959999655373394, False, 92.99984, -0.7904048, 0.0, -17.98865, 35.77606, 0.49000004, 26.564205
73, 60, -0.0011999999405816197, -0.07079999649431556, False, 92.87984, -2.172545, 0.0, -13.020949, 35.63738, 0.49000004, 25.689201
73, 61, -0.0011999999405816197, -0.07199999643489718, False, 92.759834, -0.89022505, 0.0, -8.817828, 35.52037, 0.49000004, 25.083668
73, 62, -0.0011999999405816197, -0.0731999963754788, False, 92.63983, -0.76331794, 0.0, -4.8580256, 35.433693, 0.49000004, 24.721798
73, 63, -0.0011999999405816197, -0.07439999631606042, False, 92.51983, -0.5945473, 0.0, -1.2798593, 35.37908, 0.49000004, 24.5801
73, 64, -0.0011999999405816197, -0.07559999625664204, False, 92.399826, -0.29126278, 0.0, 1.5310903, 35.35624, 0.49000004, 24.621246
