episode, step, reward, cumulative reward, done, health, vx, vy, vz, px, py, pz
79, 1, 0.0, 0.0, False, 99.96, 0.0, -0.1899216, 0.0, 20.0, 0.50620157, 1.0
79, 2, -0.0011999999405816197, -0.0011999999405816197, False, 99.84, 0.0, -0.06980899, 0.0, 20.0, 0.49034908, 1.0
79, 3, -0.0011999999405816197, -0.0023999998811632395, False, 99.71999, -0.16204183, -0.0005579144, 2.4369593, 19.992233, 0.4900028, 1.097825
79, 4, -0.0011999999405816197, -0.0035999998217448592, False, 99.59999, -0.22392347, -4.7683716e-06, 1.2958112, 19.98564, 0.49000004, 1.196983
79, 5, -0.0011999999405816197, -0.004799999762326479, False, 99.47999, -0.041668624, 0.0, -1.5110373, 19.971592, 0.49000004, 1.1588426
79, 6, -0.0011999999405816197, -0.005999999702908099, False, 99.359985, 0.2730546, 0.0, -3.8412757, 19.928446, 0.49000004, 0.97864306
79, 7, -0.0011999999405816197, -0.0071999996434897184, False, 99.23998, 0.17103226, 0.0, -0.35421273, 19.91327, 0.49000004, 0.8897189
79, 8, -0.0011999999405816197, -0.008399999584071338, False, 99.11998, -0.022196412, 0.0, 2.1711528, 19.947575, 0.49000004, 0.96330434
79, 9, -0.0011999999405816197, -0.009599999524652958, False, 98.99998, -0.018339157, 0.0, 4.4503527, 20.036976, 0.49000004, 1.1669755
79, 10, -0.0011999999405816197, -0.010799999465234578, False, 98.879974, -0.015690804, 0.0, 6.5176735, 20.178677, 0.49000004, 1.487677
79, 11, -0.0011999999405816197, -0.011999999405816197, False, 98.75997, -0.013622522, 0.0, 8.392814, 20.36779, 0.49000004, 1.9145405
79, 12, -0.0011999999405816197, -0.013199999346397817, False, 98.63997, -0.011922836, 0.0, 10.09364, 20.5999, 0.49000004, 2.4377024
79, 13, -0.0011999999405816197, -0.014399999286979437, False, 98.519966, -1.1280756, 0.0, 11.578944, 20.873386, 0.49000004, 3.047073
79, 14, -0.0011999999405816197, -0.015599999227561057, False, 98.39996, -0.9958539, 0.0, 12.98472, 21.195217, 0.49000004, 3.7291138
